1,0.01789491476886736
2,0.016630909818280568
3,-0.03330952956245505
4,0.020200716969729658
5,0.01795906120430251
6,-0.0402254060346879
7,-0.06819834542786951
8,-0.03829963275469669
9,-0.12518764387357428
10,-0.12480015009873423
11,-0.029730542914081604
12,-0.1803863560161568
13,0.08026258629253846
14,-0.14769612329469609
15,-0.2031977314830911
16,-0.08543798140447198
17,-0.21385709399911787
18,-0.1755089431126278
19,0.059827658365382085
20,-0.08537775262937704
21,0.02089036163024219
22,-0.061261017817960894
23,0.010538186126226881
24,-0.15029862581848097
25,-0.1475939166657652
26,-0.008078061736493244
27,-0.31245673737604196
28,-0.05756012425136541
29,-0.047483849057167564
30,-0.14900007441809732
31,0.14661972818883612
32,-0.132925521814624
33,-0.24298595725760072
34,0.07821268375749676
35,0.29600174719291
36,0.042643148041136496
37,-0.1635142278858799
38,0.20248027077592232
39,-0.1505247433687821
40,0.14066068683367142
41,0.14136703334051962
42,-0.021541284885927797
43,0.0033289456659228982
44,-0.20021221778760145
45,-0.321311143002665
46,-0.054300039707197274
47,-0.2976900076674268
48,-0.11693115265263403
49,-0.29065665995265144
50,-0.15775749560195812
51,-0.26250520295600227
52,-0.18250614828360917
53,-0.019524138847391695
54,-0.20425728024252263
55,-0.1738558498511271
56,0.012523515174471197
57,-0.23418874162310477
58,0.236299811995801
59,-0.08418283311572024
60,-0.07322284942586693
61,-0.14117612758430398
62,0.5183044362220547
63,0.1655802237651909
64,-0.08493996368980744
65,0.478112678528457
66,-0.04126792825537151
67,0.441496988479963
68,-0.22695278744815647
69,0.23938188556745443
70,-0.2100299909936021
71,-0.008187188060357882
72,-0.012471473104529385
73,0.2858035402594336
74,-0.25998251788368304
75,-0.07885247921511959
76,-0.07705196073556964
77,0.05458834997146704
78,0.0031339931935353916
79,0.001493284261134524
80,0.07823800840518592
81,0.30012411227445895
82,0.3052418259245355
83,0.5350164838020228
84,-0.03705029681077924
85,-0.2373826301777145
86,0.513195838318758
87,0.4450335395821736
88,0.3447634961662639
89,-0.09210624391202235
90,0.15133393886811805
91,0.19569401965304994
92,-0.3430078204458655
93,-0.045607673432052465
94,-0.29533111806205514
95,0.006689405144885288
96,0.3802389921432561
97,-0.3127880843443966
98,-0.0015457598791871108
99,-0.30078476595454756
100,0.6079708891577228
101,0.19312963068957334
102,0.47650174209380103
103,0.3279262806888127
104,0.40187332218640065
105,0.5627793456613314
106,-0.0794292016600099
107,0.14346736541152674
108,0.5205753458925332
109,0.0981666649258951
110,0.4111776981626375
111,0.19326523673844864
112,-0.41806907907715934
113,0.5137551674275115
114,-0.21571081323012392
115,0.21498114090894382
116,0.23672541708249942
117,-0.8527390532462965
118,0.12553041547403185
119,0.15708828736732838
120,0.35455510173654053
121,-0.334638175431161
122,0.43361917873931805
123,0.25873200759297477
124,-0.26750539736748447
125,-0.2293545504387047
126,0.394941822533689
127,-0.4686063242274082
128,0.32945334750471306
129,-0.04628869734539486
130,0.18672586283466458
131,0.27308727263464305
132,-0.15177186314365967
133,0.09971224467964855
134,-0.5512069031838002
135,-0.24805489283774704
136,-0.2025680726021703
137,0.5084614597933423
138,0.36907647283928957
139,0.6965847864671105
140,0.8302394397873346
141,0.577527269067444
142,-0.35253441145245684
143,0.7211693879834072
144,0.45962913303754327
145,0.7409098660746366
146,0.17874038229720648
147,-0.10268480655956166
148,-0.763757816030251
149,0.5911811827115628
150,-0.010480854321407329
